Case_ID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
17711,6,5,1,0,0,0.0,0.0,0.167,0.833,0,2,0.0,0.333,0,1,0,3,0,0,1,1,5,1,53,22
17712,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,58,42
17713,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,27,27
17714,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,9,9
17715,3,0,3,1,0,0.333,0.0,1.0,0.0,2,0,0.667,0.0,0,0,0,3,0,0,0,0,3,0,15,6
17716,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,116,43
17717,2,0,2,1,0,0.5,0.0,1.0,0.0,2,0,1.0,0.0,0,1,0,1,0,0,0,1,1,0,6,5
17718,24,16,8,11,7,0.458,0.292,0.333,0.667,14,7,0.583,0.292,4,0,0,0,23,1,0,24,0,0,42,2
17719,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,29,13
17720,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,197,197
17721,5,0,5,3,0,0.6,0.0,1.0,0.0,4,0,0.8,0.0,3,1,0,1,3,0,0,4,1,0,39,3
17722,3,1,2,2,1,0.667,0.333,0.667,0.333,2,1,0.667,0.333,0,1,0,1,0,1,0,2,1,0,15,5
17723,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,76,76
17724,4,1,3,1,0,0.25,0.0,0.75,0.25,1,1,0.25,0.25,0,2,0,1,0,0,0,2,2,1,52,4
17725,15,5,10,6,5,0.4,0.333,0.667,0.333,12,5,0.8,0.333,3,1,0,13,0,0,0,1,14,1,17,2
17726,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
17727,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,60,60
17728,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,29,16
17729,14,11,3,3,1,0.214,0.071,0.214,0.786,4,3,0.286,0.214,2,0,0,0,13,0,0,14,0,1,54,1
17730,4,1,3,0,0,0.0,0.0,0.75,0.25,0,0,0.0,0.0,0,2,0,0,0,0,0,3,1,2,47,16
17731,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,1,0,0,1,0,0,10,10
17732,4,3,1,0,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,0,1,0,0,0,0,0,4,0,3,107,42
17733,3,1,2,0,1,0.0,0.333,0.667,0.333,0,1,0.0,0.333,0,1,1,1,0,0,0,1,2,0,50,15
17734,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,18,18
17735,3,0,3,1,0,0.333,0.0,1.0,0.0,3,0,1.0,0.0,0,1,0,1,0,0,0,1,2,1,12,5
17736,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,50,50
17737,4,2,2,0,1,0.0,0.25,0.5,0.5,1,2,0.25,0.5,0,0,1,3,0,0,0,0,4,0,16,8
17738,4,1,3,1,1,0.25,0.25,0.75,0.25,2,1,0.5,0.25,3,1,0,0,0,0,0,4,0,3,22,5
17739,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,16,16
17740,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,0,0,0,2,1,0,0,1,2,0,49,4
17741,5,3,2,0,0,0.0,0.0,0.4,0.6,3,2,0.6,0.4,0,0,0,0,5,0,0,5,0,0,14,8
17742,123,119,4,2,1,0.016,0.008,0.033,0.967,16,17,0.13,0.138,1,1,0,0,119,0,0,123,0,3,78,3
17743,5,3,2,0,0,0.0,0.0,0.4,0.6,0,0,0.0,0.0,0,0,0,0,0,1,1,3,2,3,67,21
17744,6,0,6,2,0,0.333,0.0,1.0,0.0,6,0,1.0,0.0,0,0,0,5,0,0,1,0,6,0,11,3
17745,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,1,0,0,3,0,0,0,0,3,0,7,2
17746,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,26,26
17747,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7
17748,2,2,0,0,1,0.0,0.5,0.0,1.0,0,1,0.0,0.5,0,0,0,0,2,0,0,2,0,0,25,14
17749,9,7,2,1,1,0.111,0.111,0.222,0.778,1,1,0.111,0.111,2,1,0,1,6,0,0,7,2,1,44,4
17750,4,2,2,2,2,0.5,0.5,0.5,0.5,4,2,1.0,0.5,0,1,1,0,1,0,0,3,1,1,12,1
17751,3,3,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.333,0,2,0,0,1,0,0,3,0,0,122,31
17752,5,2,3,1,0,0.2,0.0,0.6,0.4,1,0,0.2,0.0,0,2,0,2,0,0,0,3,2,1,184,6
17753,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,0,0,0,0,0,1,1,2,63,54
17754,3,0,3,2,0,0.667,0.0,1.0,0.0,3,0,1.0,0.0,1,0,2,1,0,0,0,0,3,0,10,4
17755,7,4,3,0,0,0.0,0.0,0.429,0.571,2,3,0.286,0.429,1,0,0,0,7,0,0,7,0,0,27,9
17756,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,0,1,1,1,25,7
17757,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,56,6
17758,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,15,15
17759,8,4,4,1,0,0.125,0.0,0.5,0.5,3,2,0.375,0.25,0,0,0,6,0,0,1,0,8,1,39,3
17760,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,2,2
17761,4,1,3,1,1,0.25,0.25,0.75,0.25,2,1,0.5,0.25,0,0,0,2,0,0,2,0,4,0,35,4
17762,3,1,2,1,0,0.333,0.0,0.667,0.333,2,1,0.667,0.333,0,0,0,2,0,0,1,0,3,0,13,3
17763,3,2,1,0,0,0.0,0.0,0.333,0.667,0,1,0.0,0.333,0,0,0,1,2,0,0,2,1,0,23,15
17764,4,0,4,3,0,0.75,0.0,1.0,0.0,4,0,1.0,0.0,3,0,0,0,3,1,0,4,0,0,10,1
17765,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,60,60
17766,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,5,5
17767,3,1,2,1,0,0.333,0.0,0.667,0.333,2,1,0.667,0.333,0,0,0,0,1,0,2,1,2,0,23,2
17768,10,4,6,2,0,0.2,0.0,0.6,0.4,4,1,0.4,0.1,4,2,0,0,2,0,0,10,0,6,69,1
17769,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,0,0,0,2,0,0,2,1,1,165,25
17770,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,97,58
17771,1,1,0,1,1,1.0,1.0,0.0,1.0,1,1,1.0,1.0,0,0,0,0,0,0,1,0,1,0,3,3
17772,55,24,31,6,1,0.109,0.018,0.564,0.436,16,1,0.291,0.018,27,0,0,7,45,0,0,46,9,3,65,2
17773,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,21,21
17774,5,4,1,1,3,0.2,0.6,0.2,0.8,1,3,0.2,0.6,0,0,0,3,0,0,0,1,4,2,25,2
17775,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,113,19
17776,8,3,5,3,2,0.375,0.25,0.625,0.375,6,3,0.75,0.375,1,0,0,4,1,0,0,4,4,3,20,5
17777,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,0,0,2,0,0,0,0,3,1,62,22
17778,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,11,11
17779,4,2,2,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,1,2,0,0,0,0,0,3,1,2,149,18
17780,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
17781,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,6,6
17782,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,3,3
17783,35,33,2,0,0,0.0,0.0,0.057,0.943,0,0,0.0,0.0,0,0,0,0,35,0,0,35,0,0,50,22
17784,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,1,0,1,0,0,0,1,1,0,56,2
17785,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1,0,0,20,20
17786,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,1,0,0,0,0,2,1,7,7
17787,10,6,4,3,2,0.3,0.2,0.4,0.6,5,3,0.5,0.3,1,1,0,1,4,0,1,5,5,3,38,2
17788,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,0,1,0,0,0,0,0,2,1,2,128,100
17789,4,1,3,1,0,0.25,0.0,0.75,0.25,2,0,0.5,0.0,1,0,3,0,0,0,0,0,4,1,125,1
17790,32,28,4,3,3,0.094,0.094,0.125,0.875,4,6,0.125,0.188,2,0,0,0,7,0,0,27,5,25,100,2
17791,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,108,108
17792,6,0,6,1,0,0.167,0.0,1.0,0.0,3,0,0.5,0.0,0,1,0,3,0,0,0,1,5,2,24,2
17793,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,8,8
17794,4,2,2,1,0,0.25,0.0,0.5,0.5,1,0,0.25,0.0,1,1,0,0,2,1,0,4,0,0,47,4
17795,5,2,3,0,0,0.0,0.0,0.6,0.4,0,0,0.0,0.0,0,1,2,2,0,0,0,1,4,0,42,13
17796,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
17797,6,1,5,4,0,0.667,0.0,0.833,0.167,5,1,0.833,0.167,4,1,0,5,0,0,0,1,5,0,15,2
17798,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,2,0,1,78,74
17799,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,4,4
17800,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,60,60
17801,2,1,1,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.5,0,1,0,0,1,0,0,2,0,0,28,23
17802,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,26,26
17803,10,9,1,1,2,0.1,0.2,0.1,0.9,1,3,0.1,0.3,0,1,0,0,1,0,0,10,0,8,81,2
17804,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,0,1,0,0,0,1,0,2,0,47,19
17805,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,1,0,0,0,0,0,0,0,3,3,35,30
17806,19,14,5,0,0,0.0,0.0,0.263,0.737,1,0,0.053,0.0,0,2,0,0,3,1,0,7,12,13,193,10
17807,7,5,2,1,1,0.143,0.143,0.286,0.714,2,1,0.286,0.143,1,0,0,4,2,1,0,3,4,0,49,6
17808,29,25,4,0,1,0.0,0.034,0.138,0.862,2,1,0.069,0.034,1,0,0,2,27,0,0,27,2,0,57,6
17809,2,1,1,0,0,0.0,0.0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,15,7
17810,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,1,1,0,0,2,0,0,3,0,0,89,35
17811,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,10,10
17812,5,1,4,3,0,0.6,0.0,0.8,0.2,4,1,0.8,0.2,0,2,0,3,0,0,0,2,3,0,41,4
17813,6,3,3,2,1,0.333,0.167,0.5,0.5,3,2,0.5,0.333,1,0,0,6,0,0,0,0,6,0,22,2
17814,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,3,3
17815,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,5,5
17816,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,7,7
17817,3,3,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,2,3,59,44
17818,9,1,8,5,1,0.556,0.111,0.889,0.111,8,1,0.889,0.111,2,1,0,4,0,0,1,1,8,3,16,3
17819,2,1,1,1,1,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0,0,0,1,0,0,0,1,1,1,31,5
17820,3,1,2,1,1,0.333,0.333,0.667,0.333,3,1,1.0,0.333,0,0,0,1,0,0,0,2,1,2,9,4
17821,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,59,59
17822,2,2,0,0,1,0.0,0.5,0.0,1.0,0,1,0.0,0.5,0,0,0,0,2,0,0,2,0,0,40,15
17823,6,4,2,1,0,0.167,0.0,0.333,0.667,1,0,0.167,0.0,1,3,0,1,1,0,0,5,1,1,149,5
17824,3,2,1,0,0,0.0,0.0,0.333,0.667,0,0,0.0,0.0,0,3,0,0,0,0,0,3,0,0,168,113
17825,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,6,6
17826,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
17827,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,0,0,0,0,0,0,1,0,1,8,8
17828,5,0,5,1,0,0.2,0.0,1.0,0.0,1,0,0.2,0.0,1,1,0,1,0,0,2,1,4,1,46,3
17829,4,1,3,0,0,0.0,0.0,0.75,0.25,2,0,0.5,0.0,1,1,0,0,2,0,0,4,0,1,31,11
17830,4,1,3,0,1,0.0,0.25,0.75,0.25,2,1,0.5,0.25,0,2,1,0,0,0,1,2,2,0,28,6
17831,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,9,9
17832,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,1,0,0,0,0,0,1,1,1,41,3
17833,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,7,7
17834,8,4,4,1,0,0.125,0.0,0.5,0.5,1,0,0.125,0.0,2,1,0,0,7,0,0,8,0,0,56,3
17835,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,3,3
17836,6,2,4,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,1,3,0,0,1,0,0,5,1,2,175,48
17837,3,2,1,1,0,0.333,0.0,0.333,0.667,1,0,0.333,0.0,1,2,0,0,0,0,1,2,1,0,55,2
17838,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,48,48
17839,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,181,181
17840,4,1,3,1,1,0.25,0.25,0.75,0.25,2,1,0.5,0.25,0,0,0,2,0,0,0,2,2,2,18,4
17841,8,7,1,0,0,0.0,0.0,0.125,0.875,0,1,0.0,0.125,1,4,0,1,0,0,1,6,2,2,159,38
17842,5,2,3,0,0,0.0,0.0,0.6,0.4,1,1,0.2,0.2,0,1,0,1,0,1,1,2,3,1,80,8
17843,12,7,5,0,0,0.0,0.0,0.417,0.583,0,0,0.0,0.0,0,1,0,0,4,0,0,6,6,7,88,32
17844,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,29,27
17845,2,1,1,1,0,0.5,0.0,0.5,0.5,1,0,0.5,0.0,1,0,0,2,0,0,0,0,2,0,27,2
17846,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,2,1,144,24
17847,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
17848,2,2,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,96,27
17849,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,8,8
17850,12,8,4,0,0,0.0,0.0,0.333,0.667,2,3,0.167,0.25,0,1,2,5,1,1,1,3,9,1,76,7
17851,5,0,5,3,0,0.6,0.0,1.0,0.0,4,0,0.8,0.0,2,0,0,3,0,0,0,1,4,2,22,2
17852,4,0,4,4,0,1.0,0.0,1.0,0.0,4,0,1.0,0.0,2,0,2,1,0,0,0,0,4,1,5,4
17853,3,2,1,0,1,0.0,0.333,0.333,0.667,2,1,0.667,0.333,0,1,0,0,1,0,0,3,0,1,79,8
17854,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,1,57,27
17855,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,53,53
17856,5,3,2,0,2,0.0,0.4,0.4,0.6,2,2,0.4,0.4,2,0,0,2,1,0,2,1,4,0,11,10
17857,13,3,10,4,0,0.308,0.0,0.769,0.231,5,1,0.385,0.077,0,0,0,0,11,0,0,11,2,2,20,4
17858,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,12,12
17859,3,1,2,1,0,0.333,0.0,0.667,0.333,1,0,0.333,0.0,0,0,0,0,3,0,0,3,0,0,45,6
17860,6,6,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.167,0,0,0,0,3,0,0,6,0,3,94,19
17861,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,2,2
17862,7,5,2,1,0,0.143,0.0,0.286,0.714,2,1,0.286,0.143,2,0,0,0,7,0,0,7,0,0,44,4
17863,4,0,4,2,0,0.5,0.0,1.0,0.0,3,0,0.75,0.0,0,1,0,2,0,0,0,1,3,1,49,3
17864,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,85,85
17865,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,7,7
17866,15,13,2,0,0,0.0,0.0,0.133,0.867,0,0,0.0,0.0,0,0,0,0,8,0,1,14,1,6,93,16
17867,5,2,3,0,1,0.0,0.2,0.6,0.4,0,1,0.0,0.2,1,0,0,0,1,0,3,1,4,1,82,15
17868,5,0,5,3,0,0.6,0.0,1.0,0.0,5,0,1.0,0.0,3,0,0,2,3,0,0,3,2,0,8,2
17869,4,3,1,1,2,0.25,0.5,0.25,0.75,3,2,0.75,0.5,0,0,0,4,0,0,0,0,4,0,18,2
17870,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,121,121
17871,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,95,95
17872,5,1,4,2,0,0.4,0.0,0.8,0.2,3,1,0.6,0.2,1,2,0,0,0,0,0,3,2,3,54,4
17873,18,10,8,3,1,0.167,0.056,0.444,0.556,3,1,0.167,0.056,3,1,2,7,0,0,2,5,13,6,80,3
17874,4,2,2,0,0,0.0,0.0,0.5,0.5,1,0,0.25,0.0,0,0,0,1,0,0,0,2,2,3,39,9
17875,3,1,2,0,1,0.0,0.333,0.667,0.333,2,1,0.667,0.333,1,0,0,2,0,0,0,0,3,1,23,10
17876,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,29,29
17877,9,9,0,0,0,0.0,0.0,0.0,1.0,0,1,0.0,0.111,0,5,0,0,2,0,2,7,2,0,158,13
17878,5,4,1,1,1,0.2,0.2,0.2,0.8,1,1,0.2,0.2,0,0,0,1,0,0,0,4,1,4,65,3
17879,10,9,1,0,0,0.0,0.0,0.1,0.9,0,0,0.0,0.0,0,3,0,0,0,0,7,3,7,0,257,47
17880,6,5,1,0,0,0.0,0.0,0.167,0.833,0,0,0.0,0.0,0,0,1,0,4,0,0,4,2,1,83,74
17881,6,3,3,2,2,0.333,0.333,0.5,0.5,4,3,0.667,0.5,2,0,0,6,0,0,0,0,6,0,16,3
17882,4,2,2,2,1,0.5,0.25,0.5,0.5,2,1,0.5,0.25,0,1,0,0,2,0,0,4,0,1,53,4
17883,12,10,2,0,1,0.0,0.083,0.167,0.833,2,3,0.167,0.25,0,0,0,0,0,0,0,12,0,12,62,9
17884,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,1,0,0,2,0,0,22,7
17885,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,3,3
17886,5,1,4,1,0,0.2,0.0,0.8,0.2,4,1,0.8,0.2,4,0,0,0,1,0,0,5,0,4,15,3
17887,3,0,3,1,0,0.333,0.0,1.0,0.0,3,0,1.0,0.0,1,1,1,0,0,0,0,1,2,1,8,4
17888,2,1,1,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,40,8
17889,3,1,2,2,1,0.667,0.333,0.667,0.333,3,1,1.0,0.333,0,0,0,2,0,0,1,0,3,0,10,3
17890,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,22,22
17891,21,12,9,7,4,0.333,0.19,0.429,0.571,8,5,0.381,0.238,6,3,0,2,0,0,1,16,5,15,74,0
17892,2,1,1,0,0,0.0,0.0,0.5,0.5,0,0,0.0,0.0,1,1,0,0,0,1,0,2,0,0,148,36
17893,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,7,7
17894,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,25,25
17895,10,7,3,3,3,0.3,0.3,0.3,0.7,3,3,0.3,0.3,1,0,0,1,1,0,0,6,4,8,52,3
17896,2,0,2,0,0,0.0,0.0,1.0,0.0,2,0,1.0,0.0,0,0,0,0,2,0,0,2,0,0,11,9
17897,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,11,11
17898,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,2,1,40,40
17899,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,0,1,0,0,0,0,1,1,1,0,14,4
17900,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,23,23
17901,2,0,2,1,0,0.5,0.0,1.0,0.0,1,0,0.5,0.0,1,1,0,0,0,0,0,2,0,1,17,4
17902,28,14,14,9,4,0.321,0.143,0.5,0.5,17,9,0.607,0.321,2,1,0,18,0,0,2,1,27,7,26,2
17903,2,0,2,0,0,0.0,0.0,1.0,0.0,1,0,0.5,0.0,0,0,1,1,0,0,0,0,2,0,22,7
17904,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,6,6
17905,5,3,2,0,0,0.0,0.0,0.4,0.6,1,0,0.2,0.0,0,0,0,3,0,0,1,0,5,1,50,7
17906,3,2,1,1,1,0.333,0.333,0.333,0.667,1,1,0.333,0.333,1,0,0,0,0,0,3,0,3,0,83,1
17907,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,1,1,0,0,0,0,0,1,0,0,12,12
17908,5,3,2,2,1,0.4,0.2,0.4,0.6,3,2,0.6,0.4,1,1,0,4,0,0,0,1,4,0,19,3
17909,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,11,11
17910,2,1,1,0,1,0.0,0.5,0.5,0.5,1,1,0.5,0.5,0,1,0,0,1,0,0,2,0,0,39,9
17911,4,2,2,1,2,0.25,0.5,0.5,0.5,3,2,0.75,0.5,0,1,0,3,0,0,0,1,3,0,21,4
17912,5,2,3,1,0,0.2,0.0,0.6,0.4,1,0,0.2,0.0,1,1,0,0,0,0,0,3,2,4,92,2
17913,20,13,7,4,2,0.2,0.1,0.35,0.65,5,4,0.25,0.2,3,2,0,6,11,0,1,13,7,0,178,3
17914,1,0,1,1,0,1.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,6,6
17915,1,1,0,0,0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,37,37
17916,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,17,17
17917,1,0,1,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,21,21
17918,2,0,2,0,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,0,2,0,0,31,30
17919,4,2,2,0,0,0.0,0.0,0.5,0.5,0,1,0.0,0.25,0,1,0,2,0,0,0,1,3,1,92,17
17920,1,0,1,0,0,0.0,0.0,1.0,0.0,1,0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,9,9
17921,3,1,2,0,0,0.0,0.0,0.667,0.333,0,0,0.0,0.0,1,0,0,0,2,0,0,3,0,1,37,12
